province_name,province_id,owner_name_1763,owner_tag_1763,historical_justification_1763_with_source,current_owner_tag,status,confidence
PROV11523,11523,,,,,UNNAMED/placeholder,
PROV11524,11524,,,,,UNNAMED/placeholder,
PROV11525,11525,,,,,UNNAMED/placeholder,
PROV11526,11526,,,,,UNNAMED/placeholder,
PROV11527,11527,,,,,UNNAMED/placeholder,
PROV11528,11528,,,,,UNNAMED/placeholder,
PROV11529,11529,,,,,UNNAMED/placeholder,
PROV11530,11530,,,,,UNNAMED/placeholder,
PROV11531,11531,,,,,UNNAMED/placeholder,
PROV11532,11532,,,,,UNNAMED/placeholder,
PROV11533,11533,,,,,UNNAMED/placeholder,
PROV11534,11534,,,,,UNNAMED/placeholder,
PROV11535,11535,,,,,UNNAMED/placeholder,
PROV11536,11536,,,,,UNNAMED/placeholder,
Chilika,11537,,,,,UNOWNED,
PROV11538,11538,,,,,UNNAMED/placeholder,
PROV11539,11539,,,,,UNNAMED/placeholder,
Bering,11540,,,,,UNOWNED,
Pacific,11541,,,,,UNOWNED,
Pacific,11542,,,,,UNOWNED,
Pacific,11543,,,,,UNOWNED,
Pacific,11544,,,,,UNOWNED,
Pacific,11545,,,,,UNOWNED,
PROV11546,11546,,,,,UNNAMED/placeholder,
PROV11547,11547,,,,,UNNAMED/placeholder,
PROV11548,11548,,,,,UNNAMED/placeholder,
PROV11549,11549,,,,,UNNAMED/placeholder,
PROV11550,11550,,,,,UNNAMED/placeholder,
PROV11551,11551,,,,,UNNAMED/placeholder,
Pacific,11552,,,,,UNOWNED,
Okhotsk,11553,,,,,UNOWNED,
Okhotsk,11554,,,,,UNOWNED,
Okhotsk,11555,,,,,UNOWNED,
Okhotsk,11556,,,,,UNOWNED,
Okhotsk,11557,,,,,UNOWNED,
Okhotsk,11558,,,,,UNOWNED,
Okhotsk,11559,,,,,UNOWNED,
PROV11560,11560,,,,,UNNAMED/placeholder,
Okhotsk,11561,,,,,UNOWNED,
Okhotsk,11562,,,,,UNOWNED,
Okhotsk,11563,,,,,UNOWNED,
Okhotsk,11564,,,,,UNOWNED,
PROV11565,11565,,,,,UNNAMED/placeholder,
Okhotsk,11566,,,,,UNOWNED,
Okhotsk,11567,,,,,UNOWNED,
Okhotsk,11568,,,,,UNOWNED,
Okhotsk,11569,,,,,UNOWNED,
Okhotsk,11570,,,,,UNOWNED,
Okhotsk,11571,,,,,UNOWNED,
Okhotsk,11572,,,,,UNOWNED,
Okhotsk,11573,,,,,UNOWNED,
Gran Canaria,11574,,,,SPA,OWNED,
Okhotsk,11575,,,,,UNOWNED,
Okhotsk,11576,,,,,UNOWNED,
Okhotsk,11577,,,,,UNOWNED,
Okhotsk,11578,,,,,UNOWNED,
Okhotsk,11579,,,,,UNOWNED,
Pacific,11580,,,,,UNOWNED,
PROV11581,11581,,,,,UNNAMED/placeholder,
Pacific,11582,,,,,UNOWNED,
PROV11583,11583,,,,,UNNAMED/placeholder,
Pacific,11584,,,,,UNOWNED,
PROV11585,11585,,,,,UNNAMED/placeholder,
Bering,11586,,,,,UNOWNED,
PROV11587,11587,,,,,UNNAMED/placeholder,
Sabine,11588,,,,,UNOWNED,
Mount Olympus,11589,,,,,UNOWNED,
Bras d'Or,11590,,,,,UNOWNED,
Madingou,11591,,,,LOA,OWNED,
Mbandaka,11592,,,,,UNOWNED,
PROV11593,11593,,,,,UNNAMED/placeholder,
PROV11594,11594,,,,,UNNAMED/placeholder,
PROV11595,11595,,,,,UNNAMED/placeholder,
Tulemalu,11596,,,,,UNOWNED,
PROV11597,11597,,,,,UNNAMED/placeholder,
PROV11598,11598,,,,,UNNAMED/placeholder,
PROV11599,11599,,,,,UNNAMED/placeholder,
PROV11600,11600,,,,,UNNAMED/placeholder,
PROV11601,11601,,,,,UNNAMED/placeholder,
PROV11602,11602,,,,,UNNAMED/placeholder,
PROV11603,11603,,,,,UNNAMED/placeholder,
PROV11604,11604,,,,,UNNAMED/placeholder,
PROV11605,11605,,,,,UNNAMED/placeholder,
PROV11606,11606,,,,,UNNAMED/placeholder,
PROV11607,11607,,,,,UNNAMED/placeholder,
Namucuo,11608,,,,,UNOWNED,
PROV11609,11609,,,,,UNNAMED/placeholder,
PROV11610,11610,,,,,UNNAMED/placeholder,
PROV11611,11611,,,,,UNNAMED/placeholder,
PROV11612,11612,,,,,UNNAMED/placeholder,
PROV11613,11613,,,,,UNNAMED/placeholder,
PROV11614,11614,,,,,UNNAMED/placeholder,
PROV11615,11615,,,,,UNNAMED/placeholder,
PROV11616,11616,,,,,UNNAMED/placeholder,
PROV11617,11617,,,,,UNNAMED/placeholder,
PROV11618,11618,,,,,UNNAMED/placeholder,
PROV11619,11619,,,,,UNNAMED/placeholder,
PROV11620,11620,,,,,UNNAMED/placeholder,
Pacific,11621,,,,,UNOWNED,
PROV11622,11622,,,,,UNNAMED/placeholder,
Tokyo Bay,11623,,,,,UNOWNED,
PROV11624,11624,,,,,UNNAMED/placeholder,
PROV11625,11625,,,,,UNNAMED/placeholder,
PROV11626,11626,,,,,UNNAMED/placeholder,
PROV11627,11627,,,,,UNNAMED/placeholder,
PROV11628,11628,,,,,UNNAMED/placeholder,
PROV11629,11629,,,,,UNNAMED/placeholder,
PROV11630,11630,,,,,UNNAMED/placeholder,
PROV11631,11631,,,,,UNNAMED/placeholder,
PROV11632,11632,,,,,UNNAMED/placeholder,
Banda Sea,11633,,,,,UNOWNED,
Banda Sea,11634,,,,,UNOWNED,
Banda Sea,11635,,,,,UNOWNED,
Banda Sea,11636,,,,,UNOWNED,
Banda Sea,11637,,,,,UNOWNED,
Banda Sea,11638,,,,,UNOWNED,
PROV11639,11639,,,,,UNNAMED/placeholder,
PROV11640,11640,,,,,UNNAMED/placeholder,
PROV11641,11641,,,,,UNNAMED/placeholder,
PROV11642,11642,,,,,UNNAMED/placeholder,
PROV11643,11643,,,,,UNNAMED/placeholder,
PROV11644,11644,,,,,UNNAMED/placeholder,
Philippines,11645,,,,,UNOWNED,
Philippines,11646,,,,,UNOWNED,
PROV11647,11647,,,,,UNNAMED/placeholder,
PROV11648,11648,,,,,UNNAMED/placeholder,
PROV11649,11649,,,,,UNNAMED/placeholder,
PROV11650,11650,,,,,UNNAMED/placeholder,
PROV11651,11651,,,,,UNNAMED/placeholder,
PROV11652,11652,,,,,UNNAMED/placeholder,
Philippines,11653,,,,,UNOWNED,
Philippines,11654,,,,,UNOWNED,
Leyte Gulf,11655,,,,,UNOWNED,
PROV11656,11656,,,,,UNNAMED/placeholder,
PROV11657,11657,,,,,UNNAMED/placeholder,
PROV11658,11658,,,,,UNNAMED/placeholder,
PROV11659,11659,,,,,UNNAMED/placeholder,
PROV11660,11660,,,,,UNNAMED/placeholder,
Pacific,11661,,,,,UNOWNED,
PROV11662,11662,,,,,UNNAMED/placeholder,
Pacific,11663,,,,,UNOWNED,
PROV11664,11664,,,,,UNNAMED/placeholder,
Pacific,11665,,,,,UNOWNED,
PROV11666,11666,,,,,UNNAMED/placeholder,
PROV11667,11667,,,,,UNNAMED/placeholder,
PROV11668,11668,,,,,UNNAMED/placeholder,
PROV11669,11669,,,,,UNNAMED/placeholder,
PROV11670,11670,,,,,UNNAMED/placeholder,
PROV11671,11671,,,,,UNNAMED/placeholder,
PROV11672,11672,,,,,UNNAMED/placeholder,
PROV11673,11673,,,,,UNNAMED/placeholder,
PROV11674,11674,,,,,UNNAMED/placeholder,
PROV11675,11675,,,,,UNNAMED/placeholder,
PROV11676,11676,,,,,UNNAMED/placeholder,
PROV11677,11677,,,,,UNNAMED/placeholder,
PROV11678,11678,,,,,UNNAMED/placeholder,
PROV11679,11679,,,,,UNNAMED/placeholder,
PROV11680,11680,,,,,UNNAMED/placeholder,
PROV11681,11681,,,,,UNNAMED/placeholder,
PROV11682,11682,,,,,UNNAMED/placeholder,
PROV11683,11683,,,,,UNNAMED/placeholder,
PROV11684,11684,,,,,UNNAMED/placeholder,
PROV11685,11685,,,,,UNNAMED/placeholder,
PROV11686,11686,,,,,UNNAMED/placeholder,
PROV11687,11687,,,,,UNNAMED/placeholder,
PROV11688,11688,,,,,UNNAMED/placeholder,
PROV11689,11689,,,,,UNNAMED/placeholder,
PROV11690,11690,,,,,UNNAMED/placeholder,
PROV11691,11691,,,,,UNNAMED/placeholder,
PROV11692,11692,,,,,UNNAMED/placeholder,
PROV11693,11693,,,,,UNNAMED/placeholder,
PROV11694,11694,,,,,UNNAMED/placeholder,
PROV11695,11695,,,,,UNNAMED/placeholder,
PROV11696,11696,,,,,UNNAMED/placeholder,
PROV11697,11697,,,,,UNNAMED/placeholder,
PROV11698,11698,,,,,UNNAMED/placeholder,
Zhari Namco,11699,,,,,UNOWNED,
Dang Reyongcuo,11700,,,,,UNOWNED,
PROV11701,11701,,,,,UNNAMED/placeholder,
North,11702,,,,,UNOWNED,
PROV11703,11703,,,,,UNNAMED/placeholder,
Gyaring,11704,,,,,UNOWNED,
PROV11705,11705,,,,,UNNAMED/placeholder,
PROV11706,11706,,,,,UNNAMED/placeholder,
PROV11707,11707,,,,,UNNAMED/placeholder,
PROV11708,11708,,,,,UNNAMED/placeholder,
PROV11709,11709,,,,,UNNAMED/placeholder,
PROV11710,11710,,,,,UNNAMED/placeholder,
PROV11711,11711,,,,,UNNAMED/placeholder,
PROV11712,11712,,,,,UNNAMED/placeholder,
PROV11713,11713,,,,,UNNAMED/placeholder,
PROV11714,11714,,,,,UNNAMED/placeholder,
PROV11715,11715,,,,,UNNAMED/placeholder,
PROV11716,11716,,,,,UNNAMED/placeholder,
PROV11717,11717,,,,,UNNAMED/placeholder,
PROV11718,11718,,,,,UNNAMED/placeholder,
PROV11719,11719,,,,,UNNAMED/placeholder,
PROV11720,11720,,,,,UNNAMED/placeholder,
PROV11721,11721,,,,,UNNAMED/placeholder,
PROV11722,11722,,,,,UNNAMED/placeholder,
PROV11723,11723,,,,,UNNAMED/placeholder,
PROV11724,11724,,,,,UNNAMED/placeholder,
PROV11725,11725,,,,,UNNAMED/placeholder,
PROV11726,11726,,,,,UNNAMED/placeholder,
PROV11727,11727,,,,,UNNAMED/placeholder,
PROV11728,11728,,,,,UNNAMED/placeholder,
PROV11729,11729,,,,,UNNAMED/placeholder,
PROV11730,11730,,,,,UNNAMED/placeholder,
PROV11731,11731,,,,,UNNAMED/placeholder,
Al Lith,11732,,,,EGY,OWNED,
PROV11733,11733,,,,,UNNAMED/placeholder,
PROV11734,11734,,,,,UNNAMED/placeholder,
PROV11735,11735,,,,,UNNAMED/placeholder,
PROV11736,11736,,,,,UNNAMED/placeholder,
PROV11737,11737,,,,,UNNAMED/placeholder,
PROV11738,11738,,,,,UNNAMED/placeholder,
PROV11739,11739,,,,,UNNAMED/placeholder,
PROV11740,11740,,,,,UNNAMED/placeholder,
PROV11741,11741,,,,,UNNAMED/placeholder,
PROV11742,11742,,,,,UNNAMED/placeholder,
PROV11743,11743,,,,,UNNAMED/placeholder,
PROV11744,11744,,,,,UNNAMED/placeholder,
PROV11745,11745,,,,,UNNAMED/placeholder,
PROV11746,11746,,,,,UNNAMED/placeholder,
PROV11747,11747,,,,,UNNAMED/placeholder,
PROV11748,11748,,,,,UNNAMED/placeholder,
PROV11749,11749,,,,,UNNAMED/placeholder,
PROV11750,11750,,,,,UNNAMED/placeholder,
PROV11751,11751,,,,,UNNAMED/placeholder,
PROV11752,11752,,,,,UNNAMED/placeholder,
PROV11753,11753,,,,,UNNAMED/placeholder,
PROV11754,11754,,,,,UNNAMED/placeholder,
PROV11755,11755,,,,,UNNAMED/placeholder,
PROV11756,11756,,,,,UNNAMED/placeholder,
PROV11757,11757,,,,,UNNAMED/placeholder,
PROV11758,11758,,,,,UNNAMED/placeholder,
PROV11759,11759,,,,,UNNAMED/placeholder,
PROV11760,11760,,,,,UNNAMED/placeholder,
PROV11761,11761,,,,,UNNAMED/placeholder,
PROV11762,11762,,,,,UNNAMED/placeholder,
PROV11763,11763,,,,,UNNAMED/placeholder,
PROV11764,11764,,,,,UNNAMED/placeholder,
PROV11765,11765,,,,,UNNAMED/placeholder,
PROV11766,11766,,,,,UNNAMED/placeholder,
PROV11767,11767,,,,,UNNAMED/placeholder,
PROV11768,11768,,,,,UNNAMED/placeholder,
PROV11769,11769,,,,,UNNAMED/placeholder,
PROV11770,11770,,,,,UNNAMED/placeholder,
PROV11771,11771,,,,,UNNAMED/placeholder,
PROV11772,11772,,,,,UNNAMED/placeholder,
PROV11773,11773,,,,,UNNAMED/placeholder,
PROV11774,11774,,,,,UNNAMED/placeholder,
PROV11775,11775,,,,,UNNAMED/placeholder,
PROV11776,11776,,,,,UNNAMED/placeholder,
PROV11777,11777,,,,,UNNAMED/placeholder,
PROV11778,11778,,,,,UNNAMED/placeholder,
PROV11779,11779,,,,,UNNAMED/placeholder,
PROV11780,11780,,,,,UNNAMED/placeholder,
PROV11781,11781,,,,,UNNAMED/placeholder,
PROV11782,11782,,,,,UNNAMED/placeholder,
PROV11783,11783,,,,,UNNAMED/placeholder,
PROV11784,11784,,,,,UNNAMED/placeholder,
PROV11785,11785,,,,,UNNAMED/placeholder,
PROV11786,11786,,,,,UNNAMED/placeholder,
PROV11787,11787,,,,,UNNAMED/placeholder,
PROV11788,11788,,,,,UNNAMED/placeholder,
PROV11789,11789,,,,,UNNAMED/placeholder,
PROV11790,11790,,,,,UNNAMED/placeholder,
PROV11791,11791,,,,,UNNAMED/placeholder,
PROV11792,11792,,,,,UNNAMED/placeholder,
PROV11793,11793,,,,,UNNAMED/placeholder,
PROV11794,11794,,,,,UNNAMED/placeholder,
PROV11795,11795,,,,,UNNAMED/placeholder,
PROV11796,11796,,,,,UNNAMED/placeholder,
PROV11797,11797,,,,,UNNAMED/placeholder,
PROV11798,11798,,,,,UNNAMED/placeholder,
PROV11799,11799,,,,,UNNAMED/placeholder,
PROV11800,11800,,,,,UNNAMED/placeholder,
PROV11801,11801,,,,,UNNAMED/placeholder,
PROV11802,11802,,,,,UNNAMED/placeholder,
PROV11803,11803,,,,,UNNAMED/placeholder,
PROV11804,11804,,,,,UNNAMED/placeholder,
PROV11805,11805,,,,,UNNAMED/placeholder,
PROV11806,11806,,,,,UNNAMED/placeholder,
PROV11807,11807,,,,,UNNAMED/placeholder,
PROV11808,11808,,,,,UNNAMED/placeholder,
PROV11809,11809,,,,,UNNAMED/placeholder,
PROV11810,11810,,,,,UNNAMED/placeholder,
PROV11811,11811,,,,,UNNAMED/placeholder,
PROV11812,11812,,,,,UNNAMED/placeholder,
PROV11813,11813,,,,,UNNAMED/placeholder,
PROV11814,11814,,,,,UNNAMED/placeholder,
PROV11815,11815,,,,,UNNAMED/placeholder,
PROV11816,11816,,,,,UNNAMED/placeholder,
PROV11817,11817,,,,,UNNAMED/placeholder,
PROV11818,11818,,,,,UNNAMED/placeholder,
PROV11819,11819,,,,,UNNAMED/placeholder,
PROV11820,11820,,,,,UNNAMED/placeholder,
PROV11821,11821,,,,,UNNAMED/placeholder,
PROV11822,11822,,,,,UNNAMED/placeholder,
PROV11823,11823,,,,,UNNAMED/placeholder,
PROV11824,11824,,,,,UNNAMED/placeholder,
PROV11825,11825,,,,,UNNAMED/placeholder,
PROV11826,11826,,,,,UNNAMED/placeholder,
PROV11827,11827,,,,,UNNAMED/placeholder,
PROV11828,11828,,,,,UNNAMED/placeholder,
PROV11829,11829,,,,,UNNAMED/placeholder,
PROV11830,11830,,,,,UNNAMED/placeholder,
PROV11831,11831,,,,,UNNAMED/placeholder,
PROV11832,11832,,,,,UNNAMED/placeholder,
PROV11833,11833,,,,,UNNAMED/placeholder,
PROV11834,11834,,,,,UNNAMED/placeholder,
PROV11835,11835,,,,,UNNAMED/placeholder,
PROV11836,11836,,,,,UNNAMED/placeholder,
PROV11837,11837,,,,,UNNAMED/placeholder,
PROV11838,11838,,,,,UNNAMED/placeholder,
PROV11839,11839,,,,,UNNAMED/placeholder,
PROV11840,11840,,,,,UNNAMED/placeholder,
PROV11841,11841,,,,,UNNAMED/placeholder,
PROV11842,11842,,,,,UNNAMED/placeholder,
PROV11843,11843,,,,,UNNAMED/placeholder,
PROV11844,11844,,,,,UNNAMED/placeholder,
PROV11845,11845,,,,,UNNAMED/placeholder,
PROV11846,11846,,,,,UNNAMED/placeholder,
PROV11847,11847,,,,,UNNAMED/placeholder,
PROV11848,11848,,,,,UNNAMED/placeholder,
PROV11849,11849,,,,,UNNAMED/placeholder,
PROV11850,11850,,,,,UNNAMED/placeholder,
PROV11851,11851,,,,,UNNAMED/placeholder,
PROV11852,11852,,,,,UNNAMED/placeholder,
PROV11853,11853,,,,,UNNAMED/placeholder,
PROV11854,11854,,,,,UNNAMED/placeholder,
PROV11855,11855,,,,,UNNAMED/placeholder,
PROV11856,11856,,,,,UNNAMED/placeholder,
PROV11857,11857,,,,,UNNAMED/placeholder,
Ifrane,11858,,,,MOR,OWNED,
Michigan,11859,,,,,UNOWNED,
PROV11860,11860,,,,,UNNAMED/placeholder,
PROV11861,11861,,,,,UNNAMED/placeholder,
PROV11862,11862,,,,,UNNAMED/placeholder,
PROV11863,11863,,,,,UNNAMED/placeholder,
PROV11864,11864,,,,,UNNAMED/placeholder,
PROV11865,11865,,,,,UNNAMED/placeholder,
PROV11866,11866,,,,,UNNAMED/placeholder,
PROV11867,11867,,,,,UNNAMED/placeholder,
Hayjanah,11868,,,,TUR,OWNED,
PROV11869,11869,,,,,UNNAMED/placeholder,
PROV11870,11870,,,,,UNNAMED/placeholder,
PROV11871,11871,,,,,UNNAMED/placeholder,
PROV11872,11872,,,,,UNNAMED/placeholder,
PROV11873,11873,,,,,UNNAMED/placeholder,
PROV11874,11874,,,,,UNNAMED/placeholder,
Lower Ugrashik,11875,,,,,UNOWNED,
PROV11876,11876,,,,,UNNAMED/placeholder,
PROV11877,11877,,,,,UNNAMED/placeholder,
PROV11878,11878,,,,,UNNAMED/placeholder,
PROV11879,11879,,,,,UNNAMED/placeholder,
PROV11880,11880,,,,,UNNAMED/placeholder,
PROV11881,11881,,,,,UNNAMED/placeholder,
PROV11882,11882,,,,,UNNAMED/placeholder,
PROV11883,11883,,,,,UNNAMED/placeholder,
PROV11884,11884,,,,,UNNAMED/placeholder,
PROV11885,11885,,,,,UNNAMED/placeholder,
PROV11886,11886,,,,,UNNAMED/placeholder,
PROV11887,11887,,,,,UNNAMED/placeholder,
PROV11888,11888,,,,,UNNAMED/placeholder,
PROV11889,11889,,,,,UNNAMED/placeholder,
PROV11890,11890,,,,,UNNAMED/placeholder,
PROV11891,11891,,,,,UNNAMED/placeholder,
PROV11892,11892,,,,,UNNAMED/placeholder,
PROV11893,11893,,,,,UNNAMED/placeholder,
PROV11894,11894,,,,,UNNAMED/placeholder,
PROV11895,11895,,,,,UNNAMED/placeholder,
PROV11896,11896,,,,,UNNAMED/placeholder,
PROV11897,11897,,,,,UNNAMED/placeholder,
PROV11898,11898,,,,,UNNAMED/placeholder,
PROV11899,11899,,,,,UNNAMED/placeholder,
Santorini,11900,,,,TUR,OWNED,
Gulf of Sidra,11901,,,,,UNOWNED,
Mediterranean,11902,,,,,UNOWNED,
Atlantic,11903,,,,,UNOWNED,
Tyrrhenian,11904,,,,,UNOWNED,
Mediterranean,11905,,,,,UNOWNED,
Mediterranean,11906,,,,,UNOWNED,
Mediterranean,11907,,,,,UNOWNED,
Balearic,11908,,,,,UNOWNED,
Levante,11909,,,,,UNOWNED,
Mediterranean,11910,,,,,UNOWNED,
Alborán,11911,,,,,UNOWNED,
Atlantic,11912,,,,,UNOWNED,
Atlantic,11913,,,,,UNOWNED,
Madrakah,11914,,,,EGY,OWNED,
Atlantic,11915,,,,,UNOWNED,
Atlantic,11916,,,,,UNOWNED,
PROV11917,11917,,,,,UNNAMED/placeholder,
Cantabrian,11918,,,,,UNOWNED,
Bay of Biscay,11919,,,,,UNOWNED,
Atlantic,11920,,,,,UNOWNED,
Atlantic,11921,,,,,UNOWNED,
Atlantic,11922,,,,,UNOWNED,
PROV11923,11923,,,,,UNNAMED/placeholder,
Atlantic,11924,,,,,UNOWNED,
Atlantic,11925,,,,,UNOWNED,
Atlantic,11926,,,,,UNOWNED,
Atlantic,11927,,,,,UNOWNED,
Irish,11928,,,,,UNOWNED,
Irish,11929,,,,,UNOWNED,
North,11930,,,,,UNOWNED,
PROV11931,11931,,,,,UNNAMED/placeholder,
Arctic,11932,,,,,UNOWNED,
Berkana,11933,,,,MOR,OWNED,
North,11934,,,,,UNOWNED,
North,11935,,,,,UNOWNED,
Tazrouk,11936,,,,,UNOWNED,
North,11937,,,,,UNOWNED,
North,11938,,,,,UNOWNED,
Norwegian,11939,,,,,UNOWNED,
Chefchaouene,11940,,,,MOR,OWNED,
Norwegian,11941,,,,,UNOWNED,
PROV11942,11942,,,,,UNNAMED/placeholder,
Norwegian,11943,,,,,UNOWNED,
Norwegian,11944,,,,,UNOWNED,
Al Hasakah,11945,,,,TUR,OWNED,
Norwegian,11946,,,,,UNOWNED,
PROV11947,11947,,,,,UNNAMED/placeholder,
PROV11948,11948,,,,,UNNAMED/placeholder,
PROV11949,11949,,,,,UNNAMED/placeholder,
PROV11950,11950,,,,,UNNAMED/placeholder,
PROV11951,11951,,,,,UNNAMED/placeholder,
PROV11952,11952,,,,,UNNAMED/placeholder,
PROV11953,11953,,,,,UNNAMED/placeholder,
PROV11954,11954,,,,,UNNAMED/placeholder,
PROV11955,11955,,,,,UNNAMED/placeholder,
PROV11956,11956,,,,,UNNAMED/placeholder,
PROV11957,11957,,,,,UNNAMED/placeholder,
PROV11958,11958,,,,,UNNAMED/placeholder,
PROV11959,11959,,,,,UNNAMED/placeholder,
PROV11960,11960,,,,,UNNAMED/placeholder,
PROV11961,11961,,,,,UNNAMED/placeholder,
PROV11962,11962,,,,,UNNAMED/placeholder,
PROV11963,11963,,,,,UNNAMED/placeholder,
PROV11964,11964,,,,,UNNAMED/placeholder,
PROV11965,11965,,,,,UNNAMED/placeholder,
PROV11966,11966,,,,,UNNAMED/placeholder,
Atlantic,11967,,,,,UNOWNED,
PROV11968,11968,,,,,UNNAMED/placeholder,
PROV11969,11969,,,,,UNNAMED/placeholder,
Tyrrhenian,11970,,,,,UNOWNED,
North,11971,,,,,UNOWNED,
Mediterranean,11972,,,,,UNOWNED,
Mediterranean,11973,,,,,UNOWNED,
Levantine,11974,,,,,UNOWNED,
Mediterranean,11975,,,,,UNOWNED,
Mediterranean,11976,,,,,UNOWNED,
Mediterranean,11977,,,,,UNOWNED,
PROV11978,11978,,,,,UNNAMED/placeholder,
PROV11979,11979,,,,,UNNAMED/placeholder,
PROV11980,11980,,,,,UNNAMED/placeholder,
PROV11981,11981,,,,,UNNAMED/placeholder,
PROV11982,11982,,,,,UNNAMED/placeholder,
PROV11983,11983,,,,,UNNAMED/placeholder,
PROV11984,11984,,,,,UNNAMED/placeholder,
PROV11985,11985,,,,,UNNAMED/placeholder,
PROV11986,11986,,,,,UNNAMED/placeholder,
PROV11987,11987,,,,,UNNAMED/placeholder,
PROV11988,11988,,,,,UNNAMED/placeholder,
PROV11989,11989,,,,,UNNAMED/placeholder,
PROV11990,11990,,,,,UNNAMED/placeholder,
PROV11991,11991,,,,,UNNAMED/placeholder,
PROV11992,11992,,,,,UNNAMED/placeholder,
PROV11993,11993,,,,,UNNAMED/placeholder,
PROV11994,11994,,,,,UNNAMED/placeholder,
PROV11995,11995,,,,,UNNAMED/placeholder,
PROV11996,11996,,,,,UNNAMED/placeholder,
PROV11997,11997,,,,,UNNAMED/placeholder,
PROV11998,11998,,,,,UNNAMED/placeholder,
PROV11999,11999,,,,,UNNAMED/placeholder,
PROV12000,12000,,,,,UNNAMED/placeholder,
PROV12001,12001,,,,,UNNAMED/placeholder,
PROV12002,12002,,,,,UNNAMED/placeholder,
PROV12003,12003,,,,,UNNAMED/placeholder,
PROV12004,12004,,,,,UNNAMED/placeholder,
PROV12005,12005,,,,,UNNAMED/placeholder,
Salvador,12006,,,,,UNOWNED,
Kukaklek,12007,,,,,UNOWNED,
White,12008,,,,,UNOWNED,
PROV12009,12009,,,,,UNNAMED/placeholder,
PROV12010,12010,,,,,UNNAMED/placeholder,
PROV12011,12011,,,,,UNNAMED/placeholder,
PROV12012,12012,,,,,UNNAMED/placeholder,
PROV12013,12013,,,,,UNNAMED/placeholder,
PROV12014,12014,,,,,UNNAMED/placeholder,
PROV12015,12015,,,,,UNNAMED/placeholder,
PROV12016,12016,,,,,UNNAMED/placeholder,
PROV12017,12017,,,,,UNNAMED/placeholder,
PROV12018,12018,,,,,UNNAMED/placeholder,
PROV12019,12019,,,,,UNNAMED/placeholder,
PROV12020,12020,,,,,UNNAMED/placeholder,
PROV12021,12021,,,,,UNNAMED/placeholder,
PROV12022,12022,,,,,UNNAMED/placeholder,
PROV12023,12023,,,,,UNNAMED/placeholder,
PROV12024,12024,,,,,UNNAMED/placeholder,
PROV12025,12025,,,,,UNNAMED/placeholder,
PROV12026,12026,,,,,UNNAMED/placeholder,
PROV12027,12027,,,,,UNNAMED/placeholder,
PROV12028,12028,,,,,UNNAMED/placeholder,
PROV12029,12029,,,,,UNNAMED/placeholder,
PROV12030,12030,,,,,UNNAMED/placeholder,
PROV12031,12031,,,,,UNNAMED/placeholder,
PROV12032,12032,,,,,UNNAMED/placeholder,
PROV12033,12033,,,,,UNNAMED/placeholder,
PROV12034,12034,,,,,UNNAMED/placeholder,
PROV12035,12035,,,,,UNNAMED/placeholder,
PROV12036,12036,,,,,UNNAMED/placeholder,
PROV12037,12037,,,,,UNNAMED/placeholder,
PROV12038,12038,,,,,UNNAMED/placeholder,
PROV12039,12039,,,,,UNNAMED/placeholder,
PROV12040,12040,,,,,UNNAMED/placeholder,
PROV12041,12041,,,,,UNNAMED/placeholder,
PROV12042,12042,,,,,UNNAMED/placeholder,
PROV12043,12043,,,,,UNNAMED/placeholder,
PROV12044,12044,,,,,UNNAMED/placeholder,
PROV12045,12045,,,,,UNNAMED/placeholder,
PROV12046,12046,,,,,UNNAMED/placeholder,
PROV12047,12047,,,,,UNNAMED/placeholder,
PROV12048,12048,,,,,UNNAMED/placeholder,
PROV12049,12049,,,,,UNNAMED/placeholder,
PROV12050,12050,,,,,UNNAMED/placeholder,
PROV12051,12051,,,,,UNNAMED/placeholder,
PROV12052,12052,,,,,UNNAMED/placeholder,
PROV12053,12053,,,,,UNNAMED/placeholder,
Abu ad Duhur,12054,,,,TUR,OWNED,
Arctic,12055,,,,,UNOWNED,
Arctic,12056,,,,,UNOWNED,
Arctic,12057,,,,,UNOWNED,
Arctic,12058,,,,,UNOWNED,
Arctic,12059,,,,,UNOWNED,
PROV12060,12060,,,,,UNNAMED/placeholder,
PROV12061,12061,,,,,UNNAMED/placeholder,
Colombian Coast,12062,,,,,UNOWNED,
Bosphorus,12063,,,,,UNOWNED,
Red,12064,,,,,UNOWNED,
PROV12065,12065,,,,,UNNAMED/placeholder,
PROV12066,12066,,,,,UNNAMED/placeholder,
PROV12067,12067,,,,,UNNAMED/placeholder,
Arctic,12068,,,,,UNOWNED,
PROV12069,12069,,,,,UNNAMED/placeholder,
PROV12070,12070,,,,,UNNAMED/placeholder,
PROV12071,12071,,,,,UNNAMED/placeholder,
PROV12072,12072,,,,,UNNAMED/placeholder,
PROV12073,12073,,,,,UNNAMED/placeholder,
PROV12074,12074,,,,,UNNAMED/placeholder,
Al Ula,12075,,,,EGY,OWNED,
PROV12076,12076,,,,,UNNAMED/placeholder,
PROV12077,12077,,,,,UNNAMED/placeholder,
PROV12078,12078,,,,,UNNAMED/placeholder,
PROV12079,12079,,,,,UNNAMED/placeholder,
PROV12080,12080,,,,,UNNAMED/placeholder,
PROV12081,12081,,,,,UNNAMED/placeholder,
PROV12082,12082,,,,,UNNAMED/placeholder,
PROV12083,12083,,,,,UNNAMED/placeholder,
